,2mm_EXTRALARGE_DATASET_mem.dat,2mm_LARGE_DATASET_mem.dat,2mm_MEDIUM_DATASET_mem.dat,3mm_EXTRALARGE_DATASET_mem.dat,3mm_LARGE_DATASET_mem.dat,3mm_MEDIUM_DATASET_mem.dat,adi_EXTRALARGE_DATASET_mem.dat,adi_LARGE_DATASET_mem.dat,adi_MEDIUM_DATASET_mem.dat,atax_EXTRALARGE_DATASET_mem.dat,atax_LARGE_DATASET_mem.dat,bicg_EXTRALARGE_DATASET_mem.dat,bicg_LARGE_DATASET_mem.dat,cholesky_EXTRALARGE_DATASET_mem.dat,cholesky_LARGE_DATASET_mem.dat,cholesky_MEDIUM_DATASET_mem.dat,correlation_EXTRALARGE_DATASET_mem.dat,correlation_LARGE_DATASET_mem.dat,correlation_MEDIUM_DATASET_mem.dat,covariance_EXTRALARGE_DATASET_mem.dat,covariance_LARGE_DATASET_mem.dat,covariance_MEDIUM_DATASET_mem.dat,deriche_EXTRALARGE_DATASET_mem.dat,deriche_LARGE_DATASET_mem.dat,deriche_MEDIUM_DATASET_mem.dat,doitgen_EXTRALARGE_DATASET_mem.dat,doitgen_LARGE_DATASET_mem.dat,doitgen_MEDIUM_DATASET_mem.dat,durbin_EXTRALARGE_DATASET_mem.dat,durbin_LARGE_DATASET_mem.dat,fdtd-2d_EXTRALARGE_DATASET_mem.dat,fdtd-2d_LARGE_DATASET_mem.dat,fdtd-2d_MEDIUM_DATASET_mem.dat,gemm_EXTRALARGE_DATASET_mem.dat,gemm_LARGE_DATASET_mem.dat,gemm_MEDIUM_DATASET_mem.dat,gemver_EXTRALARGE_DATASET_mem.dat,gemver_LARGE_DATASET_mem.dat,gesummv_EXTRALARGE_DATASET_mem.dat,gesummv_LARGE_DATASET_mem.dat,gramschmidt_EXTRALARGE_DATASET_mem.dat,gramschmidt_LARGE_DATASET_mem.dat,gramschmidt_MEDIUM_DATASET_mem.dat,heat-3d_EXTRALARGE_DATASET_mem.dat,heat-3d_LARGE_DATASET_mem.dat,heat-3d_MEDIUM_DATASET_mem.dat,jacobi-1d_EXTRALARGE_DATASET_mem.dat,jacobi-2d_EXTRALARGE_DATASET_mem.dat,jacobi-2d_LARGE_DATASET_mem.dat,jacobi-2d_MEDIUM_DATASET_mem.dat,lu_EXTRALARGE_DATASET_mem.dat,lu_LARGE_DATASET_mem.dat,lu_MEDIUM_DATASET_mem.dat,ludcmp_EXTRALARGE_DATASET_mem.dat,ludcmp_LARGE_DATASET_mem.dat,ludcmp_MEDIUM_DATASET_mem.dat,mvt_EXTRALARGE_DATASET_mem.dat,mvt_LARGE_DATASET_mem.dat,seidel-2d_EXTRALARGE_DATASET_mem.dat,seidel-2d_LARGE_DATASET_mem.dat,seidel-2d_MEDIUM_DATASET_mem.dat,symm_EXTRALARGE_DATASET_mem.dat,symm_LARGE_DATASET_mem.dat,symm_MEDIUM_DATASET_mem.dat,syr2k_EXTRALARGE_DATASET_mem.dat,syr2k_LARGE_DATASET_mem.dat,syr2k_MEDIUM_DATASET_mem.dat,syrk_EXTRALARGE_DATASET_mem.dat,syrk_LARGE_DATASET_mem.dat,syrk_MEDIUM_DATASET_mem.dat,trisolv_EXTRALARGE_DATASET_mem.dat,trisolv_LARGE_DATASET_mem.dat,trmm_EXTRALARGE_DATASET_mem.dat,trmm_LARGE_DATASET_mem.dat,trmm_MEDIUM_DATASET_mem.dat
90,207712160.09754884,428972143.2075066,329018800.0000006,259302098.60025445,418716901.32066894,332433948.82292384,734401791.2350765,875779454.9685289,533027037.3176739,418112873.65170074,422455693.80199045,438294131.735698,355404753.4922159,172896504.00117916,217978046.74842915,357368236.0227301,136226060.42218354,257191924.28514707,207335477.09934703,148751691.95202062,257823797.0884022,166864840.514489,343984653.74752057,374152571.67471844,283715517.5557229,448962101.5051763,409152682.74730694,233195520.11734867,312417323.186172,198339400.21287298,760004142.1953069,758462273.4859339,441211595.831169,809212402.5360277,814914792.6418529,424727087.6603928,671934816.5483288,651381874.2551768,510106997.4365736,457664674.64419985,122855773.42478625,256804381.6449871,156886019.99999985,781433509.6483189,754556673.4453638,455715334.5038257,294831818.35998714,763478642.6497679,716856849.1100463,287625947.37988865,277897946.253451,564504093.3544838,413879599.36023885,277416155.34662825,565338747.2692691,410362104.9863995,161555605.40393287,188614077.15447584,697039840.9099138,701425202.7075932,425783026.8621856,245550797.8597943,361008384.3901427,311855328.50842875,324962331.99235725,504282550.4125669,418214885.66695327,272410089.0840352,634797170.5634831,160454284.34850264,170690795.43506154,218654203.46856982,317216626.91355616,439275374.0428739,254332062.4342605
91,207826035.24374434,428773515.2935214,323721486.6410158,259793134.68123057,418814136.90350735,332366929.978608,689907254.6761773,869022751.5462257,519549256.96873784,415776423.5273084,422115053.99858236,425238406.8999973,341830927.5545499,193403391.45391804,252516257.14064366,312292851.8269035,138619313.66521162,258329505.04051042,197102544.37104377,150507791.50316632,259070143.43311688,165596294.22883964,323524834.396644,381747047.6408131,275754115.26313055,448756468.5837902,410584761.0336274,227541180.0979761,310350049.54123855,196548773.26525167,751696783.2043793,750559228.8215753,439304096.8871997,810064293.4355879,815830422.4546912,401864990.6807019,674643063.0169132,624546965.5632852,498132797.1507043,452551186.42950636,123054958.57368946,256548195.1436665,145746488.40187204,782164456.5248418,763757534.9470053,456069862.3415074,275283275.7384416,764584700.6438034,725793402.3495634,261479487.785662,273547133.4547946,510150468.82070166,422667287.3340196,275303672.20377743,512321985.0145572,408708131.65272427,161026639.11303446,184749368.9293232,694580785.3749449,688587271.5234964,427945278.017411,245443649.706725,356103045.20892805,300266988.59750974,325192530.6511537,502737024.95896804,410963099.83031857,272426424.3541101,633758786.9208267,150133891.81964588,170564532.22892097,205087378.1604087,336817529.64565754,438284020.40866745,252224527.1091081
92,207835655.22163862,438351980.0779587,316222048.37346107,258479990.3439418,419385870.313578,331249517.57784903,549147911.419602,851392236.8504635,489953997.13298136,411583607.33906454,420283011.5576444,408492647.1373928,326916587.8178429,246544617.51972547,315002639.57048535,265435918.67717665,144117252.0735799,259274689.9444998,184883595.1822792,153024590.64985543,260632229.6891443,164723058.89234716,266158895.20898822,397063490.51600486,267410753.89678878,448984149.85116225,410782556.7377559,221184485.12837318,306778028.4914753,194685176.13926268,764320355.2089025,734684523.3777863,434881336.04457486,810737569.9291006,818675452.9559909,374817703.90998864,692630350.4486744,583941117.4117316,476474259.1965615,443758117.56462765,123757919.66234455,256066156.07237524,134776531.63656682,783802235.3071884,768672419.7539011,459135569.0984489,254144722.4541092,764770891.3082311,739294873.201766,234512988.38291264,271945651.37695795,487039318.621555,418713403.9998,273267238.4275103,490364931.67259014,405019722.5020482,161727273.07192293,178198208.442988,698874815.8779505,680821673.4369812,432323127.5666243,245329844.76323816,347540256.9645261,286456083.85374147,323994024.5697938,497931450.90072834,401719774.8292202,272224300.84666735,632976158.2672753,139634392.4974027,168137461.7029046,190313191.63905454,359534173.1009578,436944964.6428923,250024109.29960814
93,207699253.3308603,425608889.50347286,306249971.70851946,259205782.84440982,423126312.4174227,328705778.07714784,482840681.6366599,844380027.2670684,441692145.7472432,405236186.46514153,416697360.8368721,387682091.60448164,310576991.9413678,321365845.536817,392399179.7579765,224780073.24171975,149072479.64036837,259636065.1480904,170537086.7953388,156569240.85353485,262388305.47133866,164282584.0512819,227438000.70025328,420898888.834801,258678959.60430774,449050927.9729157,409635052.2569239,214092836.21963462,301480638.6820263,192747605.6849491,748168009.41694,734771876.8412877,427371146.1963441,810373910.8849787,819191725.591238,343293951.9629389,701894352.8249258,531007497.07467467,443727934.63746977,431050324.7483099,124025358.49019651,255750750.51556295,124136686.01838815,783983986.1123772,779297993.6544846,465158740.05799717,231357098.3771596,764859257.3813877,757790320.931879,206667446.5772949,280063317.1765061,467482581.6302172,393222573.62812895,265799351.37283152,470193028.45478594,407310300.28473246,165232450.51811457,168437621.15111873,701732861.6938909,676674482.5289099,437431631.5421213,245180848.03638306,341509500.7998533,270266051.2375099,323656074.7138801,517879135.785941,390312015.625366,271850327.711495,632087830.0664088,128968715.16716734,162608932.1538664,174294933.1264894,385352303.86133844,437292678.3365617,247729730.96919662
94,208590740.72254157,438099133.0714005,293534743.1573741,266890878.57194158,453058040.26942384,324380937.4365609,564045671.1997012,866682696.6885664,375423178.2774018,396435922.2837117,411095896.1939609,362431979.45786065,292727397.58439744,449474839.05245113,505843009.80032766,191978555.3870153,160606635.80608964,268106373.32514805,153921476.47250816,175433692.44558993,273417928.3010505,164312319.25191417,209487683.95023444,458097793.7862606,249552258.53329763,467961429.0353878,410481133.35148025,206233634.3828554,294237258.7580358,190735058.7523541,813765030.7578858,780281467.6189251,416201360.2355565,859169923.0404062,839715003.4458314,307002459.4542387,669050275.4385521,466875102.78271675,399393005.62875426,414192664.67929995,129179307.58064255,276540520.3807935,113987487.8616401,801507087.6238496,839347549.5242524,472187837.77711755,206861343.3777623,820170377.8195333,806933168.1014743,177883859.7744632,289201730.0815215,468387467.6857553,353002204.2336297,247554535.9872652,480384146.4947796,421785856.44244957,171544003.3999569,154944632.5093637,711873304.8117551,717393471.7037588,439092333.65377384,248214760.61311033,351663617.507244,251540327.70920092,337050539.84417343,519434380.6259456,376566927.18046355,286135338.3615503,653735583.8357753,118149788.6143341,153178291.8786602,156995891.84469542,436247132.58541876,463873357.05589956,245340314.08130944
95,208936289.05117983,435570182.6713148,277805849.23120815,270350616.55547583,464375377.6682967,317921809.4522213,671523675.750798,943185744.4060994,295949040.03590244,384884576.1729475,403216411.9866061,332367549.8541274,273283062.4062048,578043169.6687045,618639340.8877876,170575538.9406237,171167450.0278262,272666341.9895827,134895221.47607365,187341367.32027748,278979598.3949506,164849714.0405139,198981420.63493812,494269320.94972193,240024176.8313684,476098460.2770537,410907143.89482635,197574280.62913007,284827267.3646477,188646532.19152036,831210951.2436746,803855217.3823009,400799811.05526155,878705614.4626937,849088326.1990328,265651950.99857557,623551270.6002547,392649357.1215913,343484858.8359747,392949994.0563446,132357030.17737888,285251052.40167093,104489473.48062679,810151760.5156434,857237084.6642144,472852295.2036944,180598397.3260877,843021881.4113696,832022121.4352083,148103225.38007295,297057627.55779123,464230523.52468365,299791139.6904033,245688207.6457392,479294984.55920696,427986688.023988,173118660.62090185,137196267.97337204,720200942.7250755,741643293.3830994,428121764.5298996,249346839.3872397,353158573.36311865,230122350.22920075,343234727.59288645,515341450.49267477,360311614.4562206,291579265.41313815,662560089.0469115,107190541.62429751,139044889.17414045,138379357.01565516,482294266.7362024,478878829.3575526,242854780.5993823
96,208485687.94191825,417185263.03409666,258792776.4412046,267436986.08967066,446584889.8775474,308975207.9202625,761369261.5862083,1001610017.0227005,214132987.14754725,370283909.51102203,392796702.5725041,297114041.94987744,252159244.06606257,656837523.3718531,687936029.2103671,156668766.46845946,177511009.1623022,271750555.05478096,113316779.06831963,187619470.91904068,277126829.2124472,165932217.9633523,185315143.33127123,512746376.9879004,230088240.64613062,468274576.26066214,410606540.833293,188082175.96955383,273030043.14700603,186481022.85249186,801789335.7436675,790806218.8638104,380594331.5485093,858340996.8411444,841350449.1981754,218951151.21063346,542392753.4746675,309435682.67702484,276609273.9326675,367087169.5781904,131565543.58503951,276479131.84506506,95803179.18965203,803321117.2285136,828365928.0221124,458407310.0515569,152509200.09230423,820174100.591828,812030041.4180954,117266540.79977655,297332374.26895833,449595090.9888355,242653549.74013293,260730776.2574664,460000068.45942146,418610660.358485,164848529.90749866,114669552.99879116,723288560.0656219,734535396.3598534,392433429.08170855,247847756.35434115,343603165.5022161,205855555.75789446,338296914.1612394,484667708.8789737,341373182.4143452,284868164.5506134,653195260.3458177,96103902.9824514,119408072.3371605,118408617.86134979,513826616.01630354,477903136.58979,240272052.48685208
97,206838283.20529762,376415654.93868494,236225011.29854667,254903859.4657491,385692892.7445046,297187946.63681734,797104878.3308018,1016073088.6318839,136211007.3203981,352335683.6761072,379574562.3093498,256296694.90170822,229271200.2232436,650849713.038929,685329571.7730901,150136492.06334397,176745375.99467054,262471382.30571884,89044606.51153223,169880895.55385217,264137176.60603884,167597280.56669924,162241318.90257114,502207956.57356066,219737976.1251943,436450946.0743085,409191978.28080904,177724721.4152213,258624964.75025487,184237527.58531135,704070623.0209832,720670777.0265363,355012754.60834867,778325503.9748297,807893081.2066337,166608784.7050994,417380215.8076618,218339502.03475004,198767368.2669785,336369047.9435838,124648357.14437023,241427999.92393172,88089141.30301999,773125147.9900203,732052868.9022862,422398969.8867313,122534691.54658201,728838017.7149928,724956797.2556725,85314803.43922931,285557569.4393032,417466529.80464077,186650757.53197783,299196634.7290962,411843413.7032037,385805566.41831195,142326307.7627448,86841513.04126988,718077028.6982361,677766204.0260155,323065505.7449738,242415710.62795314,317163874.9641915,178583381.25566828,316468235.35496235,416527691.4007634,319578736.0165448,260010396.9235878,616476806.8041973,84902801.47419024,93467189.66457447,97046963.60376185,520811500.56473666,451961839.22008735,237591051.7071543
98,203593420.65185922,306732639.16401887,209832040.31441736,229505108.97493464,267705702.1164962,282206839.39801884,742252975.6094465,960692533.3271637,68419088.2625153,330741660.04637575,363287785.5548388,209540747.8662167,204534188.5370208,525071551.5469661,582416465.5809827,150856969.8180977,165978613.31008443,241941193.527373,61937161.06799704,127738533.53668505,236288196.42822456,169882351.39682508,123512414.21217436,451333054.3794684,208966909.41616964,372588738.8060888,406276110.35130423,166469317.9772273,241391410.81953818,181915043.24002194,516625251.8387418,572985196.8335603,323482913.1278291,618908569.662821,740107930.9877838,108333576.09665942,240319149.34510702,120466237.78049791,109960259.18705285,300560485.8512714,109448980.19611692,171300897.851227,81507896.13503465,711673843.0277243,547616696.6090753,358373362.2752446,90615811.55909073,546224615.1349487,548802258.1534771,52189010.70408565,257264812.29310662,360830199.69852924,136844086.21509707,367600175.96727884,324169035.7983339,321719199.175841,101144690.68963763,53189173.556456655,701507220.4877621,553032139.7735808,211056172.95546776,231748901.32161456,268007182.7887001,148149263.68290812,271979826.9797858,300035933.67396474,294755380.22452724,211014323.6816735,543240437.4937549,73600165.88490835,60421589.45323628,74257683.4648734,493216240.5205182,392070497.71592087,234810700.223725
99,198350446.09214443,201607496.48903733,179343349.99999985,187994606.90845057,78629633.84085041,263678700.00000006,560336003.0470101,809585925.2020549,16993217.681958973,305203600.00000006,343674166.6666665,156471439.99999964,177863466.66666704,244494851.77299833,350793207.6390721,158708453.8255412,142318783.89369726,207272358.5047198,31852899.999999672,54805277.17951229,189857444.53150338,172824880.00000015,62880896.123417735,348800665.0783894,197768566.66666675,268649123.54409885,401471591.1587082,154283366.66666666,221108760.0,179512566.66666678,218023660.9600625,327285783.2479643,285432639.9999999,360339627.70419025,629386707.3050017,43834249.99999976,3015045.832873106,16921312.499999404,10189064.041035175,259426339.99999985,83810922.08102551,57301066.83990669,76219980.00000006,611077192.5691867,254376200.44681978,259876574.78312346,56693500.00000006,249544875.2057805,261566293.31704628,17830159.99999994,207985702.05464917,272671460.3969306,98294858.93864948,472455792.87866485,186320950.25259244,218499351.6034441,36896375.19117451,13189559.99999994,670520007.2990437,342029626.99454427,47443609.148963034,214545527.5488643,190299570.01539728,114396639.99999982,199062824.8414403,124306971.31449878,266730220.00000012,131888305.97448266,424321861.48619497,62208925.0,19470619.99999985,50004066.66666663,421008156.02266455,289244672.5447669,231929920.00000018
